year,vcnaics4,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1978,4852,301,652,28807,28975,129,21.411,30,4.979,4990,2404,2586,8.297,17.222,5303,908,4395,3.134,18.302,-313,-1.08,34.444,19,19,231
1978,4853,6304,6364,78974,80448,1097,17.285,1062,16.734,18108,6669,11439,8.29,22.509,20829,9533,11296,11.85,25.891,-2721,-3.382,45.018,900,904,7192
1978,4854,3792,3939,86641,83510,379,9.613,386,9.791,16401,3608,12793,4.32,19.64,10128,4736,5392,5.671,12.128,6273,7.512,24.256,311,311,2277
1978,4855,349,375,6557,7625,95,26.685,57,16.011,1726,582,1144,7.633,22.638,3978,3430,548,44.987,52.174,-2252,-29.536,45.275,41,41,3124
1978,4859,808,857,18935,18715,145,17.079,129,15.194,4214,1266,2948,6.765,22.517,3819,2292,1527,12.247,20.407,395,2.111,40.813,102,103,1796
1978,4861,77,290,11733,10618,49,17.594,26,9.336,4162,2356,1806,22.189,39.198,1827,654,1173,6.159,17.207,2335,21.991,34.413,4,4,78
1978,4862,204,925,50296,47692,114,12.773,49,5.49,8616,4069,4547,8.532,18.066,3481,1733,1748,3.634,7.299,5135,10.767,14.598,10,10,36
1978,4869,61,257,6805,6720,34,13.36,29,11.395,1262,448,814,6.667,18.781,1151,817,334,12.159,17.129,111,1.652,34.259,3,3,28
1978,4871,136,140,1878,1767,33,25,17,12.879,427,151,276,8.548,24.172,228,78,150,4.416,12.907,199,11.265,25.814,9,9,30
1978,4872,668,679,9006,8276,118,17.481,110,16.296,2832,668,2164,8.072,34.221,1417,384,1033,4.64,17.123,1415,17.099,34.246,81,81,295
1978,4879,32,38,1151,1049,7,18.182,8,20.779,246,39,207,3.72,23.462,41,29,12,2.766,3.91,205,19.552,7.821,5,5,19
1978,4881,1867,2295,47098,46842,345,15.242,282,12.459,10389,2920,7469,6.234,22.179,9575,5786,3789,12.352,20.441,814,1.738,40.882,190,190,724
1978,4882,272,331,17006,17121,47,14.484,34,10.478,2115,384,1731,2.243,12.353,2360,476,1884,2.78,13.784,-245,-1.431,24.707,28,28,273
1978,4883,1833,2277,119958,107478,322,14.346,257,11.45,49643,21557,28086,20.057,46.189,25208,7106,18102,6.612,23.454,24435,22.735,46.908,160,160,1794
1978,4884,1758,2366,41456,40679,443,19.244,315,13.684,8521,2695,5826,6.625,20.947,6918,3754,3164,9.228,17.006,1603,3.941,34.013,203,208,2385
1978,4885,3395,5028,70012,67122,806,16.608,456,9.396,15565,4737,10828,7.057,23.189,9670,3570,6100,5.319,14.407,5895,8.783,28.813,239,247,1035
1978,4889,304,314,5268,4962,56,18.211,43,13.984,1580,477,1103,9.614,31.845,990,314,676,6.329,19.954,590,11.892,39.907,31,31,206
1978,4921,1017,1409,62011,56779,310,22.391,261,18.852,15369,2100,13269,3.699,27.068,4868,1923,2945,3.387,8.574,10501,18.495,17.147,182,182,786
1978,4922,983,984,6236,5824,238,23.437,301,29.641,2212,777,1435,13.342,37.984,1404,792,612,13.6,24.109,808,13.875,48.218,266,266,643
1978,4931,5547,8676,375374,365792,850,9.923,630,7.355,69506,17028,52478,4.655,19.002,50438,11716,38722,3.203,13.789,19068,5.213,27.577,247,248,1571
1978,5111,12861,14254,561671,548869,1657,11.778,1287,9.148,65447,13524,51923,2.464,11.924,40118,15785,24333,2.876,7.309,25329,4.615,14.618,975,980,7688
1978,5112,2534,3128,53617,49738,992,34.546,479,16.681,19638,8854,10784,17.801,39.483,12005,7085,4920,14.245,24.137,7633,15.347,48.273,238,240,1402
1978,5121,7976,13398,180775,181258,2112,15.7,2221,16.51,51342,19277,32065,10.635,28.325,51845,27429,24416,15.133,28.603,-503,-0.278,56.651,1109,1194,9848
1978,5122,960,968,7864,7244,257,28.731,110,12.297,2652,1477,1175,20.391,36.612,1468,448,1020,6.185,20.266,1184,16.346,40.533,80,80,337
1978,5151,5170,6059,171093,163956,563,9.433,382,6.4,28972,9020,19952,5.501,17.671,14728,5445,9283,3.321,8.983,14244,8.688,17.966,276,281,3337
1978,5152,3,3,18,13,(D),(D),(D),(D),15,(D),(D),(D),120,4,(D),(D),(D),32,11,88,64,(D),(D),(D)
1978,5173,1882,14352,918820,896500,579,4.031,603,4.198,142186,10564,131622,1.178,15.86,96614,4964,91650,0.554,10.777,45572,5.083,21.554,100,101,1089
1978,5174,452,781,23249,21160,118,15.797,50,6.693,6421,2250,4171,10.633,30.345,2289,1155,1134,5.458,10.818,4132,19.527,21.635,36,36,264
1978,5179,828,1833,52374,50466,227,12.803,107,6.035,11603,1317,10286,2.61,22.992,7740,864,6876,1.712,15.337,3863,7.655,30.674,67,68,286
1978,5182,4501,5957,165548,157989,1133,19.645,754,13.073,42410,16388,26022,10.373,26.844,27333,13586,13747,8.599,17.301,15077,9.543,34.601,398,408,4451
1978,5191,1970,2348,26272,26102,271,11.896,131,5.751,4973,1243,3730,4.762,19.053,4783,2924,1859,11.202,18.325,190,0.728,36.649,89,89,2329
1978,5211,21,54,23524,23824,(D),(D),0,0,1112,(D),1077,(D),4.668,1697,0,1697,0,7.123,-585,-2.456,9.335,0,0,0
1978,5221,20784,57545,1549929,1503141,3634,6.449,1252,2.222,219139,46313,172826,3.081,14.579,125243,21369,103874,1.422,8.332,93896,6.247,16.664,325,328,5621
1978,5222,23552,43051,322337,310201,3927,9.215,3058,7.176,70259,25788,44471,8.313,22.65,45990,18764,27226,6.049,14.826,24269,7.824,29.652,1186,1201,4598
1978,5223,2386,2634,25567,24354,587,23.66,281,11.326,6069,2439,3630,10.015,24.92,3643,2353,1290,9.662,14.959,2426,9.961,29.917,189,190,910
1978,5231,3778,7203,152974,156574,1052,14.783,879,12.352,29979,7587,22392,4.846,19.147,36828,14375,22453,9.181,23.521,-6849,-4.374,38.294,379,442,5073
1978,5232,88,99,3922,3887,23,24.084,16,16.754,441,148,293,3.808,11.346,370,58,312,1.492,9.519,71,1.827,19.038,12,12,49
1978,5239,8291,8586,65813,64055,1731,20.683,1297,15.498,17773,7289,10484,11.379,27.747,14036,5617,8419,8.769,21.913,3737,5.834,43.825,1036,1037,3332
1978,5241,5906,27039,1141177,1113102,2190,8.09,2251,8.316,178712,40778,137934,3.663,16.055,121175,47363,73812,4.255,10.886,57537,5.169,21.772,264,270,2774
1978,5242,82286,86072,807540,772105,11847,14.17,6910,8.265,155465,39033,116432,5.055,20.135,84888,28622,56266,3.707,10.994,70577,9.141,21.989,5166,5175,18760
1978,5259,564,771,6771,6756,52,6.603,85,10.794,1248,241,1007,3.567,18.474,1189,427,762,6.321,17.6,59,0.873,35.201,49,49,253
1978,5311,104625,106450,490401,475647,15146,14.25,14827,13.95,128286,55068,73218,11.578,26.971,98136,52468,45668,11.031,20.632,30150,6.339,41.264,12180,12188,35418
1978,5312,29213,30184,164631,152264,6509,22.733,3406,11.896,54021,22188,31833,14.572,35.479,29031,12650,16381,8.308,19.066,24990,16.412,38.133,2571,2574,8582
1978,5313,18280,18781,157276,148077,4084,22.879,2223,12.453,46549,17351,29198,11.718,31.436,27937,11618,16319,7.846,18.867,18612,12.569,37.733,1625,1629,6485
1978,5321,5227,7856,76225,75126,1760,23.473,1044,13.924,24374,12367,12007,16.462,32.444,21904,7921,13983,10.544,29.156,2470,3.288,58.313,617,627,2429
1978,5322,7333,8510,70268,67241,1881,23.002,1216,14.87,20757,8285,12472,12.321,30.87,14710,7517,7193,11.179,21.877,6047,8.993,43.753,840,853,4305
1978,5323,1692,1824,13260,12204,354,20.229,206,11.771,4450,1557,2893,12.758,36.463,2307,1086,1221,8.899,18.904,2143,17.56,37.807,130,131,556
1978,5324,3229,3560,37931,35649,690,20.282,374,10.994,10562,4205,6357,11.796,29.628,6122,3130,2992,8.78,17.173,4440,12.455,34.346,247,248,1980
1978,5331,831,956,11697,12036,192,20.87,120,13.043,3682,1443,2239,11.989,30.592,4460,1802,2658,14.972,37.056,-778,-6.464,61.183,77,77,270
1978,5411,95658,98350,472980,457381,13383,13.955,8488,8.851,109079,41553,67526,9.085,23.849,78554,47579,30975,10.402,17.175,30525,6.674,34.349,6131,6178,40177
1978,5412,37984,40648,281006,263812,7736,19.978,3885,10.033,71374,29825,41549,11.305,27.055,36924,18161,18763,6.884,13.996,34450,13.059,27.993,2713,2737,11143
1978,5413,35274,38678,483768,457406,7180,19.406,3822,10.33,121811,40718,81093,8.902,26.631,69089,26905,42184,5.882,15.105,52722,11.526,30.209,2506,2526,12139
1978,5414,8740,8960,63018,59091,2060,24.251,1129,13.291,19527,8574,10953,14.51,33.046,11769,5705,6064,9.655,19.917,7758,13.129,39.834,885,887,3709
1978,5415,1669,2055,21670,18443,1209,74.861,329,20.372,10392,6560,3832,35.57,56.348,4047,2771,1276,15.025,21.944,6345,34.404,43.888,213,216,1496
1978,5416,13680,14301,143865,135421,3284,23.758,2328,16.841,48873,17183,31690,12.689,36.09,31747,16139,15608,11.918,23.443,17126,12.646,46.886,1679,1688,10427
1978,5417,4425,5472,352789,341973,761,14.114,601,11.146,55487,19650,35837,5.746,16.226,33888,6867,27021,2.008,9.91,21599,6.316,19.819,355,357,1861
1978,5418,16753,18388,218643,211128,3080,17.182,2156,12.027,53218,18442,34776,8.735,25.207,38311,15012,23299,7.11,18.146,14907,7.061,36.292,1603,1607,8338
1978,5419,20575,22098,164991,155084,3476,16.25,2061,9.635,41514,13041,28473,8.409,26.769,21665,8464,13201,5.458,13.97,19849,12.799,27.94,1419,1564,5973
1978,5511,18969,36093,2434778,2368434,3915,10.958,3184,8.912,524823,137318,387505,5.798,22.159,391336,97684,293652,4.124,16.523,133487,5.636,33.046,402,433,4303
1978,5611,5160,5367,60953,59062,947,17.637,952,17.73,19003,6069,12934,10.276,32.175,15300,8168,7132,13.83,25.905,3703,6.27,51.81,656,659,3978
1978,5612,284,347,16111,16168,41,11.218,78,21.341,5080,842,4238,5.208,31.42,5260,3218,2042,19.904,32.533,-180,-1.113,62.84,30,35,566
1978,5613,8050,10435,453542,414641,2259,22.723,1272,12.795,174180,52926,121254,12.764,42.007,97381,25207,72174,6.079,23.486,76799,18.522,46.971,830,844,10206
1978,5614,14144,16049,167704,160846,3062,19.865,1792,11.626,40773,15727,25046,9.778,25.349,27057,11261,15796,7.001,16.822,13716,8.527,33.643,1323,1339,7538
1978,5615,12729,15095,110551,103137,2807,19.722,1082,7.602,28827,11115,17712,10.777,27.95,13895,5022,8873,4.869,13.472,14932,14.478,26.945,690,709,2965
1978,5616,8057,9809,301520,286680,2384,25.827,1227,13.293,85828,34069,51759,11.884,29.939,56048,22253,33795,7.762,19.551,29780,10.388,39.101,903,914,11747
1978,5617,42994,45363,586606,546223,10966,25.199,7274,16.715,192386,60751,131635,11.122,35.221,112203,44404,67799,8.129,20.542,80183,14.68,41.083,5681,5691,26359
1978,5619,8406,9024,112854,106532,2231,26.468,1041,12.35,35769,13249,22520,12.437,33.576,22471,7170,15301,6.73,21.093,13298,12.483,42.187,765,767,4656
1978,5621,4541,4685,86358,81628,716,15.414,636,13.692,20402,6944,13458,8.507,24.994,11166,5951,5215,7.29,13.679,9236,11.315,27.358,515,515,4381
1978,5622,1546,1871,32071,30583,269,14.776,168,9.228,6752,1761,4991,5.758,22.078,3816,1619,2197,5.294,12.478,2936,9.6,24.955,102,102,552
1978,5629,4047,4247,37225,35373,695,16.681,534,12.817,10754,3248,7506,9.182,30.402,7114,2752,4362,7.78,20.111,3640,10.29,40.223,400,400,1679
1978,6111,13051,13451,363210,351417,834,6.226,723,5.397,49896,7976,41920,2.27,14.199,26381,6221,20160,1.77,7.507,23515,6.691,15.014,564,565,3910
1978,6112,327,373,27142,26185,34,9.444,8,2.222,5313,313,5000,1.195,20.29,3308,954,2354,3.643,12.633,2005,7.657,25.266,4,4,773
1978,6113,1929,2162,731005,668092,114,5.284,105,4.867,167646,5163,162483,0.773,25.093,44199,13570,30629,2.031,6.616,123447,18.478,13.231,31,33,9814
1978,6114,1540,1725,24564,23920,314,18.685,225,13.389,6811,2383,4428,9.962,28.474,5575,3395,2180,14.193,23.307,1236,5.167,46.614,165,170,2580
1978,6115,3409,3778,38620,39211,628,16.996,462,12.503,9576,3620,5956,9.232,24.422,10990,6228,4762,15.883,28.028,-1414,-3.606,48.843,333,333,5206
1978,6116,8686,9151,78526,81555,2226,25.462,1409,16.117,28092,11588,16504,14.209,34.446,33696,26105,7591,32.009,41.317,-5604,-6.871,68.891,1073,1090,23867
1978,6117,753,767,11369,10732,169,22.838,115,15.541,2886,733,2153,6.83,26.893,1562,731,831,6.812,14.555,1324,12.338,29.111,84,86,379
1978,6211,139095,142970,749943,716953,15646,11.227,8422,6.043,157734,59602,98132,8.313,22.001,92083,28586,63497,3.987,12.844,65651,9.157,25.687,6542,6575,20397
1978,6212,80894,82027,319192,298095,6745,8.399,3299,4.108,72212,20821,51391,6.985,24.224,29685,9873,19812,3.312,9.958,42527,14.266,19.916,2452,2470,7352
1978,6213,26458,27306,80211,74046,4435,17.054,1835,7.056,24729,11029,13700,14.895,33.397,11854,6300,5554,8.508,16.009,12875,17.388,32.018,1303,1310,5141
1978,6214,3816,4769,75476,71102,891,19.492,495,10.829,20006,7778,12228,10.939,28.137,11130,4793,6337,6.741,15.654,8876,12.484,31.307,265,279,1764
1978,6215,3533,4437,56533,54812,624,14.342,452,10.388,11082,3690,7392,6.732,20.218,7758,3564,4194,6.502,14.154,3324,6.064,28.308,310,314,2286
1978,6216,1983,2554,70969,66115,521,21.542,250,10.337,20627,8208,12419,12.415,31.199,11023,5238,5785,7.923,16.672,9604,14.526,33.345,135,139,3062
1978,6219,2040,2316,46466,43179,444,19.982,256,11.521,15704,6353,9351,14.713,36.37,8881,3610,5271,8.361,20.568,6823,15.802,41.136,157,157,2299
1978,6221,3996,4829,2330623,2254302,171,3.556,130,2.704,225432,25831,199601,1.146,10,72094,25978,46116,1.152,3.198,153338,6.802,6.396,74,77,11712
1978,6222,273,340,36543,34763,37,11.298,12,3.664,5877,1617,4260,4.651,16.906,2284,742,1542,2.134,6.57,3593,10.336,13.14,7,7,429
1978,6223,147,182,38294,36709,24,13.754,9,5.158,5133,1156,3977,3.149,13.983,2096,759,1337,2.068,5.71,3037,8.273,11.42,3,3,80
1978,6231,8400,10942,784269,749871,1024,9.452,807,7.449,152455,54812,97643,7.31,20.331,83923,46503,37420,6.201,11.192,68532,9.139,22.383,519,539,28113
1978,6232,2663,3189,72548,66683,718,24.597,178,6.098,18122,7944,10178,11.913,27.177,6353,2137,4216,3.205,9.527,11769,17.649,19.054,90,92,1550
1978,6233,5911,6607,189365,182783,1061,16.493,713,11.083,40390,14242,26148,7.792,22.097,26963,16812,10151,9.198,14.751,13427,7.346,29.503,450,464,7552
1978,6239,2190,2563,65080,63020,419,17.207,163,6.694,13021,4640,8381,7.363,20.662,8747,2691,6056,4.27,13.88,4274,6.782,27.759,97,99,1488
1978,6241,9550,13053,213032,194451,2325,18.722,1056,8.503,65689,18191,47498,9.355,33.782,28634,8399,20235,4.319,14.726,37055,19.056,29.451,413,418,3297
1978,6242,2770,3227,35146,33414,520,16.799,257,8.302,10511,4035,6476,12.076,31.457,6862,3578,3284,10.708,20.536,3649,10.921,41.073,119,122,2447
1978,6243,2888,4157,200053,175516,847,21.424,440,11.129,78435,20734,57701,11.813,44.688,29092,10044,19048,5.723,16.575,49343,28.113,33.15,143,150,1866
1978,6244,21696,25177,208511,192185,4449,18.386,2491,10.294,63344,25169,38175,13.096,32.96,31008,12720,18288,6.619,16.134,32336,16.825,32.269,1647,1659,6539
1978,7111,4776,4816,55782,53762,1037,21.935,860,18.191,18593,7182,11411,13.359,34.584,14483,5125,9358,9.533,26.939,4110,7.645,53.878,629,630,3065
1978,7112,2114,2210,56799,55926,458,20.889,423,19.293,14559,3712,10847,6.637,26.033,12798,5939,6859,10.619,22.884,1761,3.149,45.768,299,300,2860
1978,7113,2016,2055,25912,24645,457,23.122,300,15.178,8782,3432,5350,13.926,35.635,6180,2629,3551,10.668,25.077,2602,10.558,50.153,209,212,1478
1978,7114,837,856,10155,8685,234,29.379,115,14.438,4406,2642,1764,30.42,50.731,1544,590,954,6.793,17.778,2862,32.953,35.556,87,88,435
1978,7115,2583,2614,17560,15996,974,41.983,386,16.638,7480,3860,3620,24.132,46.763,4255,2513,1742,15.711,26.601,3225,20.162,53.202,260,261,1754
1978,7121,1641,1753,28475,27325,137,7.874,111,6.379,5122,809,4313,2.961,18.745,2756,453,2303,1.658,10.086,2366,8.659,20.172,63,64,221
1978,7131,1411,1498,50169,45275,273,18.597,213,14.51,12829,5055,7774,11.165,28.336,3179,1093,2086,2.414,7.022,9650,21.314,14.043,173,173,706
1978,7132,596,607,16983,16018,140,24.014,92,15.78,4546,1777,2769,11.094,28.381,2615,1052,1563,6.568,16.325,1931,12.055,32.651,72,72,972
1978,7139,27634,29104,401304,379096,4105,14.424,2815,9.891,95434,32902,62532,8.679,25.174,51130,17744,33386,4.681,13.487,44304,11.687,26.975,2138,2145,12352
1978,7211,29006,32739,943716,901579,4883,14.979,4601,14.114,237810,99696,138114,11.058,26.377,153566,82844,70722,9.189,17.033,84244,9.344,34.066,3357,3395,50308
1978,7212,3262,3478,17486,16086,748,22.348,486,14.52,6138,2841,3297,17.661,38.157,3413,1440,1973,8.952,21.217,2725,16.94,42.434,322,323,945
1978,7213,5825,5883,29912,29604,393,6.555,617,10.292,5815,1096,4719,3.702,19.643,5082,2568,2514,8.675,17.167,733,2.476,34.334,454,454,1675
1978,7223,15698,24135,440285,424974,4393,18.444,3758,15.778,123940,59998,63942,14.118,29.164,92925,45219,47706,10.64,21.866,31015,7.298,43.732,2102,2121,16647
1978,7224,65088,65820,348662,337950,10338,15.54,11749,17.661,107908,51722,56186,15.305,31.93,86660,43977,42683,13.013,25.643,21248,6.287,51.286,9217,9225,34643
1978,7225,169639,210446,3442364,3230933,40883,19.84,32128,15.591,1038675,560826,477849,17.358,32.148,613739,309865,303874,9.591,18.996,424936,13.152,37.991,22862,23317,197115
1978,8111,81483,84670,406196,381684,15767,19.149,11100,13.481,118227,53880,64347,14.116,30.975,68912,33852,35060,8.869,18.055,49315,12.92,36.109,8504,8543,25594
1978,8112,10782,11803,63612,61427,1700,14.373,1749,14.788,13800,4983,8817,8.112,22.466,9440,4843,4597,7.884,15.368,4360,7.098,30.736,1398,1404,3445
1978,8113,15421,16396,123567,117820,2561,15.966,1850,11.533,30900,10065,20835,8.543,26.226,19323,8909,10414,7.562,16.4,11577,9.826,32.801,1413,1415,4411
1978,8114,21877,23464,138681,132432,4165,18.048,3392,14.698,33109,13036,20073,9.844,25.001,20511,10102,10409,7.628,15.488,12598,9.513,30.976,2560,2569,6394
1978,8121,82383,89403,403218,390470,13708,15.459,12244,13.808,103406,46008,57398,11.783,26.482,77483,38267,39216,9.8,19.844,25923,6.639,39.687,9528,9627,28489
1978,8122,17114,19355,107772,106390,1644,8.609,1128,5.907,17741,5716,12025,5.373,16.676,15073,4032,11041,3.79,14.168,2668,2.508,28.336,716,733,2275
1978,8123,33744,39154,332033,329660,4223,10.682,4981,12.6,60955,19485,41470,5.911,18.49,56242,24651,31591,7.478,17.061,4713,1.43,34.121,3638,3735,17934
1978,8129,10885,16448,159342,157995,3554,22.302,2529,15.87,46776,20464,26312,12.952,29.606,42955,18396,24559,11.643,27.188,3821,2.418,54.375,1199,1234,7441
1978,8131,67431,67594,587221,546369,5083,7.69,2101,3.178,125366,17558,107808,3.214,22.945,43808,7864,35944,1.439,8.018,81558,14.927,16.036,1130,1130,3147
1978,8132,6491,7210,106883,100012,1070,15.399,547,7.872,33806,10145,23661,10.144,33.802,19904,5569,14335,5.568,19.902,13902,13.9,39.803,305,311,2638
1978,8133,5994,6903,100601,93266,1196,18.024,661,9.962,32280,8675,23605,9.301,34.611,17561,4942,12619,5.299,18.829,14719,15.782,37.658,328,339,2176
1978,8134,26587,27693,231032,217517,2194,8.027,1471,5.382,52041,9560,42481,4.395,23.925,24902,5324,19578,2.448,11.448,27139,12.477,22.897,946,946,3115
1978,8139,52338,54285,407182,387801,5456,10.254,3308,6.217,95253,20949,74304,5.402,24.562,56994,13501,43493,3.481,14.697,38259,9.866,29.393,2102,2112,7998
1979,1131,208,216,4201,4080,36,16.822,32,14.953,701,173,528,4.241,17.183,433,204,229,5.001,10.614,268,6.569,21.228,26,26,143
1979,1132,84,99,1564,1630,14,13.861,18,17.822,386,47,339,2.883,23.681,515,186,329,11.411,31.595,-129,-7.914,47.362,15,15,182
1979,1133,11701,11826,101672,100907,2122,17.95,2113,17.874,24320,9266,15054,9.183,24.101,22794,9409,13385,9.324,22.589,1526,1.512,45.178,1541,1542,6566
1979,1141,1483,1525,10944,10547,299,19.472,320,20.84,4437,1450,2987,13.748,42.069,3623,1280,2343,12.136,34.351,814,7.718,68.702,229,229,875
1979,1142,136,136,593,541,30,22.989,19,14.559,207,88,119,16.281,38.298,99,44,55,8.141,18.316,108,19.981,36.633,14,14,33
1979,1151,4067,4437,49090,51461,639,14.167,786,17.426,14445,5900,8545,11.465,28.07,19307,7690,11617,14.944,37.518,-4862,-9.448,56.14,512,555,4737
1979,1152,1649,1669,10064,9942,284,17.212,246,14.909,2506,853,1653,8.58,25.207,2270,918,1352,9.234,22.834,236,2.374,45.667,188,188,641
1979,1153,674,689,9384,8595,176,26.911,106,16.208,3535,1720,1815,20.013,41.131,2017,707,1310,8.226,23.468,1518,17.662,46.937,81,81,556
1979,2111,5641,7429,128900,124563,1045,14.455,646,8.936,24605,6760,17845,5.427,19.753,16103,5668,10435,4.55,12.928,8502,6.825,25.855,352,356,2161
1979,2121,3107,3874,245376,216054,823,21.277,811,20.967,88883,15310,73573,7.086,41.139,30355,14386,15969,6.659,14.05,58528,27.09,28.099,557,559,6155
1979,2122,459,640,79850,78751,95,14.66,111,17.13,11413,2214,9199,2.811,14.493,9177,2974,6203,3.776,11.653,2236,2.839,23.306,66,66,346
1979,2123,3671,5170,116899,111945,496,9.615,473,9.169,22339,5976,16363,5.338,19.955,12459,4519,7940,4.037,11.13,9880,8.826,22.259,238,243,1725
1979,2131,7422,8610,247172,233415,1723,20.792,1077,12.996,71120,22355,48765,9.577,30.469,42904,18272,24632,7.828,18.381,28216,12.088,36.762,666,671,8740
1979,2211,1511,5518,515601,504941,254,4.614,227,4.124,48217,16852,31365,3.337,9.549,27080,3777,23303,0.748,5.363,21137,4.186,10.726,32,32,387
1979,2212,525,2286,132995,132034,111,4.896,73,3.22,9171,3440,5731,2.605,6.946,7377,1883,5494,1.426,5.587,1794,1.359,11.174,22,22,83
1979,2213,3988,4296,34442,33926,430,10.231,244,5.805,5025,1613,3412,4.754,14.812,3989,1477,2512,4.354,11.758,1036,3.054,23.516,159,159,487
1979,2361,107952,108295,636043,607041,26776,25.513,20090,19.142,241470,107532,133938,17.714,39.778,183948,80014,103934,13.181,30.302,57522,9.476,60.605,15735,15735,62219
1979,2362,35943,36532,720531,678145,6242,17.573,4217,11.872,211879,40786,171093,6.014,31.244,127115,28722,98393,4.235,18.745,84764,12.499,37.489,3197,3197,21436
1979,2371,13867,14229,407496,402388,1678,11.904,1413,10.024,92765,14622,78143,3.634,23.054,82495,14951,67544,3.716,20.501,10270,2.552,41.003,1073,1074,7936
1979,2372,7017,7171,66717,62353,2086,30.571,1391,20.385,25974,12980,12994,20.817,41.656,17329,8126,9203,13.032,27.792,8645,13.865,55.584,1013,1015,4377
1979,2373,10963,11282,241497,232423,1119,9.975,992,8.843,60755,9389,51366,4.04,26.14,42700,10419,32281,4.483,18.372,18055,7.768,36.743,728,730,7017
