year,sector,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp,
2010,48-49,139664,185566,4020726,4094952,21086,11.247,24908,13.286,464915,153711,311204,3.754,11.353,611076,196839,414237,4.807,14.923,-146161,-3.569,22.707,15824,16108,78021,
2010,51,60158,125148,3177823,3232068,13268,10.591,13526,10.797,369238,152360,216878,4.714,11.424,477758,127340,350418,3.94,14.782,-108520,-3.358,22.848,6008,6138,39364,
2010,52,213621,447674,5967403,6073691,39730,8.804,46974,10.409,775898,292679,483219,4.819,12.775,985182,303734,681448,5.001,16.22,-209284,-3.446,25.549,18619,19812,80239,
2010,53,223914,303375,1935828,1973268,34426,11.28,38090,12.48,291997,136566,155431,6.921,14.798,366970,158966,208004,8.056,18.597,-74973,-3.799,29.595,21818,22262,68454,
2010,54,644437,729072,7746896,7792064,87163,11.947,88149,12.082,1179776,454828,724948,5.837,15.141,1270333,419844,850489,5.388,16.303,-90557,-1.162,30.281,57210,57802,214224,
2010,55,26894,50329,2852467,2855853,4129,8.164,4621,9.137,397045,126732,270313,4.438,13.903,402898,110894,292004,3.883,14.108,-5853,-0.205,27.806,912,985,15507,
2010,56,270880,329013,8642613,8643620,40349,12.181,44793,13.523,1633220,459693,1173527,5.318,18.895,1635638,511576,1124062,5.919,18.923,-2418,-0.028,37.79,26944,27502,252191,
2010,61,70976,81653,3266261,3227623,8789,10.852,7456,9.206,293858,72855,221003,2.257,9.104,216577,49520,167057,1.534,6.71,77281,2.394,13.42,5163,5219,32644,
2010,62,583979,767954,17745832,17618448,63071,8.296,47768,6.283,1706142,584382,1121760,3.317,9.684,1449393,374043,1075350,2.123,8.227,256749,1.457,16.453,31743,32642,216712,
2010,71,89987,99446,1996484,2005284,11218,11.248,11785,11.817,243961,91894,152067,4.583,12.166,262637,74813,187824,3.731,13.097,-18676,-0.931,24.332,8379,8459,54664,
2010,72,425044,587621,11304835,11379290,63877,10.939,56525,9.68,1507502,774384,733118,6.805,13.248,1647588,539755,1107833,4.743,14.479,-140086,-1.231,26.496,42133,43215,366219,
2010,81,612304,675598,5194403,5222512,52231,7.731,52216,7.729,624134,205908,418226,3.943,11.951,680094,192133,487961,3.679,13.022,-55960,-1.072,23.902,35971,36387,122934,
2011,11,17126,17829,153574,152773,2027,11.329,2152,12.028,24279,7464,16815,4.886,15.892,22633,7362,15271,4.819,14.815,1646,1.077,29.63,1475,1475,5158,
2011,21,18801,25250,649010,618671,2807,11.255,2189,8.777,133982,33526,100456,5.419,21.656,72528,20915,51613,3.381,11.723,61454,9.933,23.446,1399,1422,10291,
2011,22,5438,17181,642482,642948,992,5.762,1065,6.186,48095,17619,30476,2.74,7.48,49246,16664,32582,2.592,7.659,-1151,-0.179,14.961,196,204,1025,
2011,23,541536,554157,5173536,5266282,74045,13.148,92031,16.342,972701,260380,712321,4.944,18.47,1156596,329475,827121,6.256,21.962,-183895,-3.492,36.941,59049,59202,219349,
2011,31-33,238643,279488,10947053,10884643,18105,6.433,22015,7.822,1064882,193808,871074,1.781,9.783,940499,283617,656882,2.606,8.641,124383,1.143,17.281,15610,15781,130365,
2011,42,281691,386907,5651006,5634209,32324,8.351,32670,8.44,690002,208729,481273,3.705,12.247,655531,228039,427492,4.047,11.635,34471,0.612,23.27,21479,22117,107074,
2011,44-45,591979,996613,14651246,14553584,82727,8.303,82241,8.254,1629545,535130,1094415,3.677,11.197,1432624,435254,997370,2.991,9.844,196921,1.353,19.688,54470,57061,234535,
2011,48-49,142491,188028,4118794,4067157,25470,13.649,22623,12.124,531935,163202,368733,4.013,13.079,424502,145035,279467,3.566,10.437,107433,2.641,20.875,14652,14844,65476,
2011,51,59864,125287,3155404,3170613,16707,13.343,16549,13.217,468079,196912,271167,6.211,14.763,497123,202697,294426,6.393,15.679,-29044,-0.916,29.526,5636,5888,39656,
2011,52,210366,440998,5897872,5930365,37699,8.482,44617,10.039,743748,247445,496303,4.173,12.541,811681,297707,513974,5.02,13.687,-67933,-1.146,25.083,17471,18375,70299,
2011,53,220778,299263,1906292,1920963,34820,11.567,38366,12.745,290055,126370,163685,6.578,15.099,320973,154507,166466,8.043,16.709,-30918,-1.61,30.199,21160,24527,82546,
2011,54,645832,733167,7877430,7822111,89688,12.268,85519,11.698,1267521,404588,862933,5.172,16.204,1161026,409200,751826,5.231,14.843,106495,1.361,29.686,56579,57161,208230,
2011,55,26596,50738,2964172,2916847,4305,8.521,3871,7.662,474271,146351,327920,5.017,16.26,378298,95882,282416,3.287,12.969,95973,3.29,25.939,851,885,12882,
2011,56,270494,329450,9092420,8869111,41895,12.727,41338,12.558,1875768,410846,1464922,4.632,21.149,1418194,467655,950539,5.273,15.99,457574,5.159,31.981,25522,25877,224764,
2011,61,72385,83472,3387332,3327257,9072,10.982,7337,8.882,342125,81548,260577,2.451,10.282,221090,47787,173303,1.436,6.645,121035,3.638,13.29,5033,5090,28441,
2011,62,587320,776740,18010911,17867659,59798,7.745,50569,6.549,1699428,497557,1201871,2.785,9.511,1413459,417325,996134,2.336,7.911,285969,1.6,15.821,33679,34774,242559,
2011,71,89853,99498,1996762,1997583,11629,11.699,11442,11.511,251911,84220,167691,4.216,12.611,254373,72771,181602,3.643,12.734,-2462,-0.123,25.222,8141,8213,50248,
2011,72,430093,594887,11556444,11442439,63024,10.658,55932,9.459,1615456,764151,851305,6.678,14.118,1384065,505164,878901,4.415,12.096,231391,2.022,24.192,42905,44029,364817,
2011,81,611935,675373,5183975,5190918,53064,7.856,53295,7.89,637494,196285,441209,3.781,12.281,653002,184347,468655,3.551,12.58,-15508,-0.299,24.562,36997,37541,124061,
2012,11,17372,18058,156505,155649,2013,11.207,1821,10.138,25084,7309,17775,4.696,16.116,23462,7071,16391,4.543,15.074,1622,1.042,30.147,1254,1257,4707,
2012,21,19600,26299,728949,689920,3003,11.607,2149,8.306,155795,40193,115602,5.826,22.582,78719,26073,52646,3.779,11.41,77076,11.172,22.82,1294,1322,11865,
2012,22,5486,17343,643059,643160,932,5.396,787,4.557,45910,14972,30938,2.328,7.138,46399,9434,36965,1.467,7.214,-489,-0.076,14.276,198,205,1752,
2012,23,545556,557594,5304694,5234994,76623,13.783,73292,13.184,1061092,261739,799353,5,20.269,921156,294148,627008,5.619,17.596,139936,2.673,35.192,46874,47049,192123,
2012,31-33,239661,280346,11190179,11090245,18317,6.518,19649,6.992,1103313,199947,903366,1.803,9.948,902211,267082,635129,2.408,8.135,201102,1.813,16.27,13740,13881,132511,
2012,42,283693,388012,5776002,5726630,31293,8.043,33400,8.585,793847,201844,592003,3.525,13.862,693000,224767,468233,3.925,12.101,100847,1.761,24.203,19395,20051,102915,
2012,44-45,589983,990633,14765536,14660451,82134,8.293,81716,8.251,1725841,541138,1184703,3.691,11.772,1514394,475269,1039125,3.242,10.33,211447,1.442,20.66,49814,52694,234557,
2012,48-49,145720,191229,4227898,4180454,24568,12.959,21269,11.219,527751,155681,372070,3.724,12.624,431397,141081,290316,3.375,10.319,96354,2.305,20.639,13898,14102,69139,
2012,51,61208,126065,3256483,3237503,14695,11.61,15699,12.404,504025,164448,339577,5.079,15.568,470988,177712,293276,5.489,14.548,33037,1.02,29.096,5291,5518,36146,
2012,52,210049,443801,6039875,5981670,42434,9.593,39523,8.935,845049,282085,562964,4.716,14.127,730118,244577,485541,4.089,12.206,114931,1.921,24.412,14887,15608,58750,
2012,53,224009,302552,1902856,1898705,36352,12.059,34150,11.329,348617,154162,194455,8.119,18.361,338507,130276,208231,6.861,17.828,10110,0.532,35.657,18311,19115,59960,
2012,54,652989,737843,7947964,7906813,88636,12.066,82162,11.184,1312237,435078,877159,5.503,16.596,1228739,476552,752187,6.027,15.54,83498,1.056,31.081,52508,53109,213795,
2012,55,26065,51553,3079184,3048884,4819,9.373,4539,8.829,488043,123156,364887,4.039,16.007,426527,119516,307011,3.92,13.99,61516,2.018,27.979,818,863,11297,
2012,56,276013,333921,9467333,9257888,41543,12.53,36815,11.104,1764608,402799,1361809,4.351,19.061,1344609,456949,887660,4.936,14.524,419999,4.537,29.048,23033,23555,239638,
2012,61,74709,85952,3460940,3420343,9292,10.957,6993,8.246,314719,65512,249207,1.915,9.201,232311,52755,179556,1.542,6.792,82408,2.409,13.584,4706,4757,28252,
2012,62,590809,781998,18293464,18126474,60359,7.746,54796,7.032,1939984,529776,1410208,2.923,10.702,1608779,467266,1141513,2.578,8.875,331205,1.827,17.751,33911,36431,274645,
2012,71,91035,100863,2066244,2024267,12289,12.282,10677,10.671,298451,95151,203300,4.701,14.744,214439,67285,147154,3.324,10.593,84012,4.15,21.187,7337,7407,45482,
2012,72,438500,602295,11990626,11801518,65830,10.992,58974,9.848,1855820,814841,1040979,6.905,15.725,1473925,575350,898575,4.875,12.489,381895,3.236,24.979,41335,42552,373512,
2012,81,617374,679771,5228330,5192954,55017,8.129,49055,7.248,683393,209146,474247,4.027,13.16,611566,186081,425485,3.583,11.777,71827,1.383,23.554,33069,33730,117363,
2013,11,17361,18058,153926,154403,1964,10.869,1988,11.002,22970,7301,15669,4.729,14.877,24003,9879,14124,6.398,15.546,-1033,-0.669,29.753,1377,1377,7503,
2013,21,19418,26093,728363,725145,2676,10.276,2573,9.88,115322,34143,81179,4.708,15.903,109030,38828,70202,5.355,15.036,6292,0.868,30.071,1556,1590,13098,
2013,22,5521,17440,636082,638729,993,5.711,891,5.124,46312,17082,29230,2.674,7.251,51597,12479,39118,1.954,8.078,-5285,-0.827,14.501,208,217,2063,
2013,23,545292,557409,5463152,5383206,70923,12.721,71141,12.76,1053399,256406,796993,4.763,19.568,893482,269368,624114,5.004,16.598,159917,2.971,33.195,45163,45273,182175,
2013,31-33,235063,275300,11247298,11200369,16848,6.092,19399,7.014,992975,187987,804988,1.678,8.866,901128,265661,635467,2.372,8.046,91847,0.82,16.091,13885,14007,128073,
2013,42,282381,387965,5894975,5840630,31115,8.014,31674,8.158,785976,240624,545352,4.12,13.457,676255,226276,449979,3.874,11.578,109721,1.879,23.157,20127,20631,107872,
2013,44-45,589380,994886,15015088,14898826,79439,7.997,76371,7.688,1646468,524225,1122243,3.519,11.051,1408571,432282,976289,2.901,9.454,237897,1.597,18.908,50015,52122,221246,
2013,48-49,147343,193063,4292750,4259986,23632,12.29,22066,11.476,562974,158159,404815,3.713,13.215,499186,196652,302534,4.616,11.718,63788,1.497,23.436,14031,14201,70510,
2013,51,61176,124258,3276772,3250440,14598,11.726,15071,12.106,519367,197995,321372,6.091,15.978,469595,194938,274657,5.997,14.447,49772,1.531,28.894,5767,5982,50056,
2013,52,210395,438641,6056870,6040671,35492,8.048,40193,9.114,764892,222371,542521,3.681,12.662,733586,271003,462583,4.486,12.144,31306,0.518,24.288,14388,14910,71529,
2013,53,229359,309280,1956728,1931988,37834,12.38,30494,9.978,337257,142549,194708,7.378,17.456,287744,117773,169971,6.096,14.894,49513,2.563,29.787,17599,17992,59445,
2013,54,660457,748061,8188265,8043381,91828,12.352,82610,11.112,1422242,546776,875466,6.798,17.682,1133679,416543,717136,5.179,14.095,288563,3.588,28.189,53124,53460,215298,
2013,55,26001,51830,3161257,3147636,3957,7.651,3741,7.233,492380,154231,338149,4.9,15.643,468834,131675,337159,4.183,14.895,23546,0.748,29.79,647,668,7803,
2013,56,275527,338880,9978488,9802109,44379,13.198,39153,11.643,1784612,451148,1333464,4.603,18.206,1428292,440428,987864,4.493,14.571,356320,3.635,29.143,23862,24107,223085,
2013,61,76906,88397,3511328,3491134,9215,10.54,7271,8.317,288079,64065,224014,1.835,8.252,246596,54434,192162,1.559,7.063,41483,1.188,14.127,4999,5129,36675,
2013,62,594125,789507,18450457,18350706,62505,7.956,54688,6.961,1849531,527244,1322287,2.873,10.079,1651752,483119,1168633,2.633,9.001,197779,1.078,18.002,35802,36601,280436,
2013,71,92343,102199,2112731,2089266,12082,11.898,10783,10.618,280765,99265,181500,4.751,13.438,233152,69614,163538,3.332,11.16,47613,2.279,22.319,7455,7483,46022,
2013,72,445508,613251,12386457,12190475,68251,11.227,57638,9.481,1932880,875622,1057258,7.183,15.856,1535753,610618,925135,5.009,12.598,397127,3.258,25.196,42215,43256,376419,
2013,81,621117,683058,5273495,5261103,53524,7.852,50644,7.43,651384,206100,445284,3.917,12.381,624756,199530,425226,3.793,11.875,26628,0.506,23.75,34422,34811,119782,
2014,11,17454,18134,155336,153684,1976,10.925,1881,10.4,24065,7567,16498,4.924,15.659,20699,7524,13175,4.896,13.469,3366,2.19,26.937,1311,1312,5820,
2014,21,19931,26841,754896,742712,2846,10.702,2348,8.83,128693,41300,87393,5.561,17.327,103828,36233,67595,4.878,13.98,24865,3.348,27.959,1479,1510,14189,
2014,22,5551,17538,634898,635629,861,4.924,758,4.335,44732,10276,34456,1.617,7.037,45885,11184,34701,1.76,7.219,-1153,-0.181,14.075,187,198,1288,
2014,23,552782,565506,5701036,5578057,73043,13.013,64657,11.519,1100857,290208,810649,5.203,19.735,854422,250438,603984,4.49,15.318,246435,4.418,30.635,41688,41760,157783,
2014,31-33,235238,275956,11376445,11318424,17556,6.353,18329,6.633,1039090,219345,819745,1.938,9.181,920361,261609,658752,2.311,8.132,118729,1.049,16.263,13253,13342,117956,
2014,42,280838,387147,5962258,5918358,29669,7.656,30451,7.858,708276,179894,528382,3.04,11.967,619555,219838,399717,3.715,10.468,88721,1.499,20.937,19368,19882,101134,
2014,44-45,588543,996224,15398014,15201119,78782,7.918,76162,7.655,1634509,560449,1074060,3.687,10.753,1248391,389382,859009,2.562,8.212,386118,2.54,16.425,49723,51813,211462,
2014,48-49,149426,196496,4413786,4355021,24283,12.461,21026,10.79,554380,167551,386829,3.847,12.73,437560,148911,288649,3.419,10.047,116820,2.682,20.095,14067,14262,68236,
2014,51,62470,128461,3347897,3318878,18101,14.306,14228,11.245,529627,186353,343274,5.615,15.958,470139,152766,317373,4.603,14.166,59488,1.792,28.331,5381,5505,35116,
2014,52,211267,443203,6076719,6087045,38307,8.687,33846,7.675,752227,272451,479776,4.476,12.358,776530,238937,537593,3.925,12.757,-24303,-0.399,24.716,14164,14638,54577,
2014,53,234119,317145,2010588,1980911,38090,12.159,30322,9.679,343935,142746,201189,7.206,17.362,282996,124507,158489,6.285,14.286,60939,3.076,28.572,17823,18233,59395,
2014,54,667536,759852,8442976,8334528,93877,12.445,82786,10.975,1363736,472272,891464,5.666,16.362,1145214,401349,743865,4.815,13.741,218522,2.622,27.481,53797,54406,198693,
2014,55,26231,52420,3255502,3253500,4219,8.058,4094,7.819,447916,134108,313808,4.122,13.767,438582,149159,289423,4.585,13.48,9334,0.287,26.961,693,722,11133,
2014,56,276833,342917,10261731,10045875,42700,12.546,37534,11.029,1961950,504966,1456984,5.027,19.53,1538434,517473,1020961,5.151,15.314,423516,4.216,30.628,23032,23333,215587,
2014,61,78125,89663,3560046,3532268,9014,10.131,7631,8.577,315698,86350,229348,2.445,8.938,258273,60865,197408,1.723,7.312,57425,1.626,14.624,5166,5238,36967,
2014,62,597415,802167,18693150,18548816,67302,8.454,55236,6.938,1825410,596523,1228887,3.216,9.841,1532915,465116,1067799,2.508,8.264,292495,1.577,16.528,37024,38262,273637,
2014,71,93719,104217,2167942,2133976,12639,12.241,10703,10.366,291670,103023,188647,4.828,13.668,222410,73414,148996,3.44,10.422,69260,3.246,20.845,7606,7690,52466,
2014,72,450661,620524,12784522,12595831,65343,10.593,58040,9.409,1890441,864891,1025550,6.866,15.008,1511500,575459,936041,4.569,12,378941,3.008,24,43820,44944,397854,
2014,81,623983,689038,5335568,5303063,54226,7.904,48210,7.027,651671,226147,425524,4.264,12.289,585979,175663,410316,3.312,11.05,65692,1.239,22.1,34958,35339,121927,
2015,11,17746,18418,159179,156738,2169,11.924,1714,9.423,26128,8266,17862,5.274,16.67,21304,6704,14600,4.277,13.592,4824,3.078,27.184,1181,1183,5245,
2015,21,19781,26874,743417,751121,2791,10.388,2779,10.343,108691,40255,68436,5.359,14.471,124947,35819,89128,4.769,16.635,-16256,-2.164,28.941,1810,1826,15025,
2015,22,5540,17528,641202,638769,920,5.246,940,5.36,48689,11669,37020,1.827,7.622,43898,9473,34425,1.483,6.872,4791,0.75,13.745,223,225,1019,
2015,23,566526,579822,6009371,5856638,75356,13.156,61245,10.693,1152059,302542,849517,5.166,19.671,847658,244031,603627,4.167,14.473,304401,5.198,28.947,40378,40436,157239,
2015,31-33,234733,276154,11565104,11464810,18159,6.576,18174,6.581,1083388,231829,851559,2.022,9.45,881895,246184,635711,2.147,7.692,201493,1.757,15.384,13419,13512,121890,
2015,42,278527,385413,6056155,6006647,29272,7.577,31072,8.043,715945,201616,514329,3.357,11.919,614010,221615,392395,3.689,10.222,101935,1.697,20.444,19853,20349,103046,
2015,44-45,587439,1000563,15725443,15541552,79406,7.956,74385,7.453,1721841,652107,1069734,4.196,11.079,1356460,434369,922091,2.795,8.728,365381,2.351,17.456,49993,52903,232182,
2015,48-49,153875,203034,4602153,4509887,27776,13.9,21368,10.693,652799,208920,443879,4.632,14.475,467934,176347,291587,3.91,10.376,184865,4.099,20.751,13965,14148,66645,
2015,51,63249,129279,3399175,3375040,13964,10.826,13380,10.373,475632,136458,339174,4.043,14.093,425247,135620,289627,4.018,12.6,50385,1.493,25.2,5768,6059,47273,
2015,52,212464,442038,6106196,6081658,38750,8.755,39852,9.004,805186,245924,559262,4.044,13.24,753538,231738,521800,3.81,12.39,51648,0.849,24.781,14267,14909,59093,
2015,53,239640,324893,2058538,2036226,38317,11.937,30502,9.503,323734,131669,192065,6.466,15.899,279308,121590,157718,5.971,13.717,44426,2.182,27.434,18503,18988,64620,
2015,54,673647,770877,8656945,8533752,94073,12.293,82876,10.83,1439521,519601,919920,6.089,16.869,1189726,415042,774684,4.864,13.941,249795,2.927,27.883,55464,55967,214716,
2015,55,26666,53070,3355890,3313588,4532,8.594,3866,7.331,505061,158858,346203,4.794,15.242,419616,92519,327097,2.792,12.663,85445,2.579,25.327,688,724,11301,
2015,56,279692,346609,10670975,10496374,43561,12.639,39647,11.503,1807723,455791,1351932,4.342,17.222,1460534,516406,944128,4.92,13.915,347189,3.308,27.829,22884,23138,228515,
2015,61,80012,91911,3636599,3596491,9867,10.858,7792,8.575,303742,63225,240517,1.758,8.446,224151,55080,169071,1.531,6.232,79591,2.213,12.465,5278,5490,33102,
2015,62,599354,820231,19124126,18919831,75194,9.268,57472,7.083,2140740,747256,1393484,3.95,11.315,1728868,499306,1229562,2.639,9.138,411872,2.177,18.276,38576,39589,276629,
2015,71,95841,106779,2233171,2196773,13333,12.633,10853,10.283,292256,100413,191843,4.571,13.304,218848,75105,143743,3.419,9.962,73408,3.342,19.924,7611,7676,52916,
2015,72,456067,627117,13206452,12993616,66132,10.601,59598,9.553,2061167,959680,1101487,7.386,15.863,1637661,660043,977618,5.08,12.604,423506,3.259,25.207,42918,44197,438257,
2015,81,627892,692691,5409104,5377614,54960,7.956,51137,7.403,651043,210761,440282,3.919,12.107,588090,199248,388842,3.705,10.936,62953,1.171,21.872,35108,35626,122109,
2016,11,18142,18870,159723,159489,2265,12.13,1871,10.02,24556,9447,15109,5.923,15.397,24291,8115,16176,5.088,15.231,265,0.166,30.461,1339,1339,5764,
2016,21,18049,24976,585089,664274,1944,7.5,3832,14.784,53885,25923,27962,3.902,8.112,211704,42640,169064,6.419,31.87,-157819,-23.758,16.224,2427,2458,19012,
2016,22,5532,17799,644137,642080,1073,6.084,747,4.236,44339,13209,31130,2.057,6.906,40271,8481,31790,1.321,6.272,4068,0.634,12.544,251,257,1449,
2016,23,584191,598000,6318530,6162058,78417,13.325,59403,10.094,1168409,298294,870115,4.841,18.961,855046,243605,611441,3.953,13.876,313363,5.085,27.752,40567,40633,163840,
2016,31-33,233931,276150,11575830,11569645,18033,6.528,18195,6.587,981468,198733,782735,1.718,8.483,966951,236767,730184,2.046,8.358,14517,0.125,16.715,13669,13777,121893,
2016,42,275504,384685,6134261,6109708,28843,7.487,29925,7.768,693807,206640,487167,3.382,11.356,643655,214458,429197,3.51,10.535,50152,0.821,21.07,20100,20711,108658,
2016,44-45,588626,1007004,15980403,15851594,81203,8.095,73447,7.322,1724439,583676,1140763,3.682,10.879,1471407,460635,1010772,2.906,9.282,253032,1.596,18.565,48820,52133,233822,
2016,48-49,156820,207448,4731510,4667801,26989,13.146,22692,11.053,617787,194412,423375,4.165,13.235,491893,190447,301446,4.08,10.538,125894,2.697,21.076,15464,15719,106952,
2016,51,64899,135535,3415909,3388787,17461,13.17,11555,8.715,464563,180668,283895,5.331,13.709,409878,141824,268054,4.185,12.095,54685,1.614,24.19,5801,6039,40587,
2016,52,213227,452311,6342784,6220416,42918,9.598,32615,7.294,891677,297115,594562,4.776,14.335,649193,178109,471084,2.863,10.436,242484,3.898,20.873,14653,15307,62927,
2016,53,245916,335842,2102090,2074399,41973,12.707,30914,9.359,344862,155535,189327,7.498,16.625,290707,115722,174985,5.579,14.014,54155,2.611,28.028,19177,19522,66630,
2016,54,680022,782399,8810351,8694304,94146,12.121,82771,10.657,1319460,454819,864641,5.231,15.176,1088385,379492,708893,4.365,12.518,231075,2.658,25.037,57572,58158,228023,
2016,55,26881,54465,3394250,3378513,5060,9.418,3586,6.674,462147,132610,329537,3.925,13.679,432819,100141,332678,2.964,12.811,29328,0.868,25.622,704,741,12684,
2016,56,287236,358424,10988863,10890563,45895,13.005,34839,9.872,1876029,520695,1355334,4.781,17.226,1672327,491165,1181162,4.51,15.356,203702,1.87,30.711,23031,23247,238330,
2016,61,81693,93493,3662202,3639913,9695,10.471,7890,8.521,300498,66600,233898,1.83,8.256,254643,67503,187140,1.855,6.996,45855,1.26,13.992,5362,5554,45153,
2016,62,603949,837214,19629516,19379188,72727,8.774,56062,6.764,2076861,625784,1451077,3.229,10.717,1575743,480818,1094925,2.481,8.131,501118,2.586,16.262,39206,40348,290660,
2016,71,98940,110384,2313374,2270465,14443,13.297,10919,10.052,308995,101290,207705,4.461,13.609,221111,74886,146225,3.298,9.739,87884,3.871,19.477,7900,7963,54558,
2016,72,467011,645623,13711576,13467172,71369,11.213,53087,8.341,2082781,1023771,1059010,7.602,15.466,1599625,591114,1008511,4.389,11.878,483156,3.588,23.756,40968,42062,418933,
2016,81,635919,701735,5499758,5449764,57934,8.308,49118,7.044,684026,223118,460908,4.094,12.551,584443,192613,391830,3.534,10.724,99583,1.827,21.448,35855,36311,129524,
2017,11,18279,18995,161860,160275,2115,11.17,1993,10.526,27692,8832,18860,5.511,17.278,24438,8290,16148,5.172,15.248,3254,2.03,30.495,1405,1405,5626,
2017,21,16735,23650,582247,580556,2414,10.015,3320,13.774,105290,37397,67893,6.442,18.136,103128,40904,62224,7.046,17.764,2162,0.372,35.527,1964,2029,15806,
2017,22,5515,18009,646949,647170,1101,6.137,962,5.362,51245,18850,32395,2.913,7.918,51660,11563,40097,1.787,7.982,-415,-0.064,15.837,222,226,1404,
2017,23,597314,611362,6539460,6434246,76444,12.638,63461,10.492,1121593,279685,841908,4.347,17.432,911148,259118,652030,4.027,14.161,210445,3.271,28.322,43428,43494,172642,
2017,31-33,231565,274321,11713052,11659968,17545,6.373,19488,7.079,1117068,219171,897897,1.88,9.58,1013180,306591,706589,2.629,8.689,103888,0.891,17.379,13963,14111,145534,
2017,42,269294,379114,6114811,6097959,27366,7.181,31318,8.218,764004,201762,562242,3.309,12.529,729828,261607,468221,4.29,11.968,34176,0.56,23.937,19936,20576,115035,
2017,44-45,585997,995168,15706455,15727604,75530,7.561,83125,8.321,1705119,524881,1180238,3.337,10.842,1743052,573926,1169126,3.649,11.083,-37933,-0.241,21.683,49795,52370,238594,
2017,48-49,157805,208990,4866039,4795072,25139,12.059,24085,11.554,654200,204018,450182,4.255,13.643,507123,172460,334663,3.597,10.576,147077,3.067,21.152,16233,16494,76067,
2017,51,66847,139197,3467016,3503492,16392,11.734,17387,12.446,504398,160361,344037,4.577,14.397,578783,173160,405623,4.942,16.52,-74385,-2.123,28.794,6353,6667,53190,
2017,52,212596,446442,6404783,6383108,34779,7.743,40226,8.956,888815,312242,576573,4.892,13.924,845759,292356,553403,4.58,13.25,43056,0.675,26.5,14956,15601,66670,
2017,53,252067,347229,2148678,2125418,44465,13.022,32950,9.649,359717,143862,215855,6.769,16.925,310113,122888,187225,5.782,14.591,49604,2.334,29.181,20107,20733,69322,
2017,54,682892,784936,8873486,8773730,87786,11.211,83951,10.721,1296879,381652,915227,4.35,14.781,1096802,452223,644579,5.154,12.501,200077,2.28,25.002,57994,58635,251471,
2017,55,26623,55560,3529482,3447961,5506,9.997,4534,8.233,589163,175681,413482,5.095,17.087,428559,134294,294265,3.895,12.429,160604,4.658,24.859,795,823,15764,
2017,56,290170,362250,11269276,11139767,40515,11.22,38183,10.575,2063664,607231,1456433,5.451,18.525,1806026,601720,1204306,5.402,16.212,257638,2.313,32.425,24774,25143,257059,
2017,61,82828,94317,3702186,3686407,9690,10.345,8398,8.965,306838,65389,241449,1.774,8.323,274660,79262,195398,2.15,7.451,32178,0.873,14.901,5694,6157,53586,
2017,62,606506,843943,20135290,19881857,71641,8.52,65388,7.777,2387905,616466,1771439,3.101,12.01,1884261,644201,1240060,3.24,9.477,503644,2.533,18.955,40489,41961,330884,
2017,71,101224,113761,2377762,2348762,14960,13.348,11590,10.341,327225,110749,216476,4.715,13.932,268860,88052,180808,3.749,11.447,58365,2.485,22.894,8223,8266,57647,
2017,72,476017,661108,14102862,13912360,71318,10.908,56744,8.679,2219410,1021624,1197786,7.343,15.953,1843292,664158,1179134,4.774,13.249,376118,2.703,26.499,42026,43507,456538,
2017,81,639898,706229,5510206,5481263,57070,8.112,51694,7.348,696912,224105,472807,4.089,12.714,637318,201674,435644,3.679,11.627,59594,1.087,23.254,37782,38412,141916,
2018,11,18331,18993,162369,161989,2067,10.896,2022,10.659,24047,8577,15470,5.295,14.845,23222,7960,15262,4.914,14.336,825,0.509,28.671,1491,1491,5500,
2018,21,16764,23243,609086,597812,2142,9.126,2600,11.077,106820,21247,85573,3.554,17.869,82621,36120,46501,6.042,13.821,24199,4.048,27.641,1473,1537,11685,
2018,22,5565,18387,647708,648279,1931,10.606,1571,8.629,76810,39232,37578,6.052,11.848,77657,37147,40510,5.73,11.979,-847,-0.131,23.697,230,240,1109,
2018,23,611260,625412,6811601,6672425,78323,12.669,63985,10.349,1172300,303885,868415,4.554,17.569,893633,251404,642229,3.768,13.393,278667,4.176,26.786,45649,45738,177147,
2018,31-33,229180,273004,11876114,11787095,17819,6.519,18484,6.762,1103216,230563,872653,1.956,9.36,927701,236519,691182,2.007,7.87,175515,1.489,15.741,14057,14188,131663,
2018,42,265770,374139,6155123,6137197,24523,6.509,29740,7.894,668566,149000,519566,2.428,10.894,631519,205931,425588,3.355,10.29,37047,0.604,20.58,19605,20344,112460,
2018,44-45,580810,983728,15689303,15697902,67933,6.869,78337,7.921,1602036,461043,1140993,2.937,10.205,1625753,546429,1079324,3.481,10.356,-23717,-0.151,20.411,49879,53384,257294,
2018,48-49,162158,213261,5028124,4947177,26712,12.653,22415,10.618,640050,180691,459359,3.652,12.938,478144,153661,324483,3.106,9.665,161906,3.273,19.33,15513,15740,78638,
2018,51,67798,141903,3558673,3532212,15059,10.68,13256,9.401,500169,171536,328633,4.856,14.16,447223,139433,307790,3.947,12.661,52946,1.499,25.323,6514,7056,52330,
2018,52,212726,447063,6454980,6435484,36743,8.226,35945,8.047,861148,316981,544167,4.926,13.381,824603,262380,562223,4.077,12.813,36545,0.568,25.627,15531,16720,76793,
