year,st,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
1981,08,61942,72506,1086250,1069481,11789,16.504,9639,13.494,223194,88682,134512,8.292,20.869,189523,68558,120965,6.410,17.721,33671,3.148,35.442,7192,7274,44985
1981,09,59664,68278,1294942,1289030,7350,10.824,6606,9.728,176301,66133,110168,5.130,13.677,164652,53442,111210,4.146,12.773,11649,0.904,25.547,4660,4714,22511
1981,10,10389,12046,238621,235912,1320,10.984,1263,10.510,32077,11587,20490,4.912,13.597,26441,7661,18780,3.247,11.208,5636,2.389,22.416,891,906,3953
1981,11,13240,15175,332661,328994,1836,12.126,1769,11.683,52266,18963,33303,5.764,15.887,45107,15808,29299,4.805,13.711,7159,2.176,27.421,1213,1225,7439
1981,12,192043,229665,3173645,3092609,38251,17.054,27508,12.264,654342,266581,387761,8.620,21.158,491916,162794,329122,5.264,15.906,162426,5.252,31.812,20775,21012,107549
1981,13,86910,107349,1773418,1751703,14527,13.655,12600,11.844,303776,117526,186250,6.709,17.342,260183,81128,179055,4.631,14.853,43593,2.489,29.706,9056,9192,45865
1981,15,18044,21764,321642,317234,3085,14.380,2464,11.485,57102,23643,33459,7.453,18.000,48180,15241,32939,4.804,15.188,8922,2.812,30.375,1801,1844,9791
1981,16,17616,20607,244097,245066,2758,13.340,2893,13.993,40563,16495,24068,6.731,16.552,42629,15205,27424,6.204,17.395,-2066,-0.843,33.104,2135,2169,10129
1981,17,182452,215243,4081030,4119790,23786,11.067,23148,10.770,547482,203415,344067,4.938,13.289,625165,168526,456639,4.091,15.175,-77683,-1.886,26.578,16676,16928,96394
1981,18,82838,100747,1775887,1792947,10332,10.237,10703,10.604,218009,74491,143518,4.155,12.159,252538,68546,183992,3.823,14.085,-34529,-1.926,24.319,7703,7824,37545
1981,19,56392,66759,876216,886309,6873,10.297,6844,10.254,121889,59870,62019,6.755,13.752,141994,48415,93579,5.463,16.021,-20105,-2.268,27.505,5248,5332,23073
1981,20,47821,56127,782283,775406,6716,12.023,6180,11.064,128391,47519,80872,6.128,16.558,116086,35052,81034,4.520,14.971,12305,1.587,29.942,4542,4605,21307
1981,21,52481,62230,953697,957491,7100,11.404,7153,11.490,136108,50185,85923,5.241,14.215,143735,42453,101282,4.434,15.012,-7627,-0.797,28.430,5263,5310,25396
1981,22,66832,79803,1323183,1290216,11141,14.155,8946,11.366,254255,87636,166619,6.792,19.706,187422,63497,123925,4.921,14.526,66833,5.180,29.053,6552,6640,35731
1981,23,20185,23292,322071,322096,2641,11.343,2625,11.274,44960,14745,30215,4.578,13.959,44799,14885,29914,4.621,13.909,161,0.050,27.817,1933,1947,7942
1981,24,63550,76511,1314373,1308787,9071,11.946,7919,10.429,202998,73818,129180,5.640,15.510,192065,55863,136202,4.268,14.675,10933,0.835,29.350,5515,5612,30888
1981,25,100411,117196,2323063,2303609,12331,10.599,10626,9.133,360989,123381,237608,5.356,15.671,320756,108195,212561,4.697,13.924,40233,1.747,27.848,7320,7444,54695
1981,26,129724,156713,2844634,2883905,16948,10.793,17569,11.189,381920,136277,245643,4.725,13.243,459952,127483,332469,4.421,15.949,-78032,-2.706,26.486,12111,12345,63824
1981,27,71690,84858,1465604,1471758,9273,10.967,8662,10.245,212652,76104,136548,5.171,14.449,225337,67015,158322,4.553,15.311,-12685,-0.862,28.898,6047,6154,36408
1981,28,37022,43857,613108,614163,5234,11.921,5329,12.138,89779,32164,57615,5.237,14.618,91743,25765,65978,4.195,14.938,-1964,-0.320,29.236,4074,4123,18273
1981,29,83688,99923,1632790,1636400,11653,11.684,11283,11.313,237232,92427,144805,5.648,14.497,244708,76116,168592,4.651,14.954,-7476,-0.457,28.994,8190,8318,41273
1981,30,18117,20662,208325,208113,2758,13.407,2576,12.522,38058,14503,23555,6.969,18.287,37973,13379,24594,6.429,18.246,85,0.041,36.493,1872,1890,8347
1981,31,32430,37545,491623,486965,3999,10.672,3856,10.290,77239,25876,51363,5.314,15.861,68485,21271,47214,4.368,14.064,8754,1.798,28.127,2828,2863,13335
1981,32,16880,19494,351120,347029,3425,17.915,2674,13.986,71869,30348,41521,8.745,20.710,63154,22426,40728,6.462,18.199,8715,2.511,36.397,1980,2010,16472
1981,33,18727,21120,334117,330877,2655,12.689,2263,10.815,51629,18909,32720,5.715,15.604,45480,11857,33623,3.584,13.745,6149,1.858,27.491,1661,1698,7756
1981,34,137030,156241,2617270,2594781,17644,11.338,16385,10.529,410138,137365,272773,5.294,15.806,365957,113364,252593,4.369,14.104,44181,1.703,28.207,11708,11846,55792
1981,35,23484,27376,338967,334887,4102,15.096,3696,13.602,69713,27707,42006,8.274,20.817,61359,21730,39629,6.489,18.322,8354,2.495,36.645,2675,2698,13244
1981,36,319775,362634,5998567,5963925,40150,11.100,38303,10.589,929553,293666,635887,4.924,15.586,860917,268526,592391,4.503,14.435,68636,1.151,28.871,28544,28864,160746
1981,37,93131,113765,2009621,2004382,13606,12.007,12709,11.215,273320,102955,170365,5.136,13.636,260817,81962,178855,4.089,13.012,12503,0.624,26.025,9050,9156,42715
1981,38,14210,16266,175352,175014,1896,11.736,1674,10.362,28069,11437,16632,6.535,16.038,27371,7625,19746,4.357,15.639,698,0.399,31.279,1239,1252,5524
1981,39,159080,199322,3624492,3677357,20333,10.202,20283,10.177,438841,161794,277047,4.400,11.934,545872,140681,405191,3.826,14.844,-107031,-2.911,23.867,13982,14250,69071
1981,40,56397,66141,939893,911119,10178,15.632,8118,12.468,190229,75125,115104,8.245,20.879,133035,44476,88559,4.881,14.601,57194,6.277,29.203,6185,6272,30405
1981,41,53609,62267,821482,830837,8937,14.391,8609,13.862,134899,55875,79024,6.725,16.237,153857,48007,105850,5.778,18.518,-18958,-2.282,32.473,6246,6332,29628
1981,42,179301,217017,4003677,4025594,20644,9.485,21924,10.073,503110,181588,321522,4.511,12.498,548671,152805,395866,3.796,13.630,-45561,-1.132,24.996,15572,15817,81483
1981,44,18715,20857,339069,338961,2151,10.334,2067,9.930,48416,18382,30034,5.423,14.284,48021,12468,35553,3.678,14.167,395,0.117,28.334,1489,1497,7141
1981,45,46562,56117,962775,960077,7181,12.891,6360,11.417,140354,54789,85565,5.707,14.619,134952,36403,98549,3.792,14.056,5402,0.563,28.113,4660,4732,21551
1981,46,14666,16619,175199,177769,1774,10.629,1917,11.486,23951,9367,14584,5.269,13.473,29046,8934,20112,5.026,16.339,-5095,-2.866,26.946,1386,1396,5776
1981,47,69776,84210,1422010,1426718,10316,12.262,10159,12.075,208356,79482,128874,5.571,14.604,217191,65566,151625,4.596,15.223,-8835,-0.619,29.208,7548,7628,36557
1981,48,252357,313870,5167893,5023990,49952,16.239,37438,12.170,1059622,415484,644138,8.270,21.091,770600,258391,512209,5.143,15.338,289022,5.753,30.677,26923,27391,158514
1981,49,24175,28524,430105,434220,4578,16.247,3885,13.788,80291,34921,45370,8.042,18.491,89075,27155,61920,6.254,20.514,-8784,-2.023,36.982,2846,2885,15183
1981,50,11594,12917,169823,168087,1502,11.670,1410,10.955,24887,7186,17701,4.275,14.806,21323,6097,15226,3.627,12.686,3564,2.120,25.371,1029,1036,4194
1981,51,81001,99542,1663392,1646917,12268,12.413,10844,10.972,258176,108451,149725,6.585,15.676,224550,70172,154378,4.261,13.635,33626,2.042,27.269,7778,7928,37872
1981,53,77177,91207,1270524,1265441,12940,14.302,11483,12.691,226841,88239,138602,6.973,17.926,215363,65383,149980,5.167,17.019,11478,0.907,34.038,8270,8360,40996
1981,54,27223,32069,483573,483944,3802,11.846,3856,12.014,67501,26772,40729,5.532,13.948,68342,19689,48653,4.068,14.122,-841,-0.174,27.896,2857,2875,12982
1981,55,82186,95741,1586878,1601028,9479,9.941,8695,9.119,195104,73594,121510,4.597,12.186,222294,48917,173377,3.055,13.884,-27190,-1.698,24.372,6367,6463,30343
1981,56,11740,13292,159603,155206,2098,16.054,1651,12.633,36451,12410,24041,7.996,23.486,27417,8687,18730,5.597,17.665,9034,5.821,35.330,1235,1240,5838
1982,01,53618,65707,1038220,1054311,7645,11.505,9130,13.740,155532,55423,100109,5.257,14.752,188138,59084,129054,5.604,17.845,-32606,-3.093,29.504,6581,6652,38108
1982,02,8098,9567,130484,124909,1830,19.673,1300,13.975,37902,13493,24409,10.802,30.344,26881,8607,18274,6.891,21.521,11021,8.823,43.041,867,877,4929
1982,04,47194,57916,843074,841201,9530,16.693,7877,13.798,159735,65178,94557,7.748,18.989,156263,47435,108828,5.639,18.576,3472,0.413,37.152,5735,5765,31690
1982,05,36486,42463,576269,586177,5433,12.733,5842,13.692,84057,30345,53712,5.177,14.340,103804,30889,72915,5.270,17.709,-19747,-3.369,28.680,4252,4283,19793
1982,06,430808,523125,8305460,8354193,73726,14.103,73020,13.968,1482120,542512,939608,6.494,17.741,1579058,523441,1055617,6.266,18.901,-96938,-1.160,35.482,51455,52186,294356
1982,08,62946,74275,1114084,1100066,11969,16.306,10228,13.934,227747,87524,140223,7.956,20.703,200430,67531,132899,6.139,18.220,27317,2.483,36.440,7423,7492,41742
1982,09,59551,68449,1285005,1291106,7236,10.584,7068,10.339,172554,52276,120278,4.049,13.365,183203,49262,133941,3.815,14.190,-10649,-0.825,26.730,5014,5089,24917
1982,10,10408,12039,240039,239425,1350,11.206,1367,11.347,31568,9130,22438,3.813,13.185,30504,9421,21083,3.935,12.741,1064,0.444,25.481,934,944,5168
1982,11,13301,15291,317841,327849,1975,12.938,1923,12.597,47186,17395,29791,5.306,14.393,66779,17096,49683,5.215,20.369,-19593,-5.976,28.785,1314,1328,11392
1982,12,194549,234361,3187280,3184237,36684,15.809,32065,13.818,613722,242510,371212,7.616,19.274,607154,201610,405544,6.332,19.067,6568,0.206,38.135,23838,24093,132584
1982,13,86296,107455,1770006,1773794,13763,12.811,13722,12.772,286212,105571,180641,5.952,16.136,292898,90575,202323,5.106,16.513,-6686,-0.377,32.271,9608,9731,52155
1982,15,17912,21775,311934,316603,2766,12.701,2773,12.733,50005,20332,29673,6.422,15.794,59089,17489,41600,5.524,18.663,-9084,-2.869,31.589,1971,1991,12012
1982,16,17244,20325,236180,240287,2690,13.143,2975,14.535,40205,16819,23386,7.000,16.732,48313,15948,32365,6.637,20.106,-8108,-3.374,33.464,2104,2116,10071
1982,17,180192,213510,3893830,3976907,23008,10.733,24704,11.525,503545,185201,318344,4.657,12.662,669069,196623,472446,4.944,16.824,-165524,-4.162,25.323,17375,17663,100109
1982,18,81514,99718,1691708,1733831,10264,10.239,11315,11.288,202385,66743,135642,3.849,11.673,286332,72045,214287,4.155,16.514,-83947,-4.842,23.345,7941,8063,38980
1982,19,54661,65177,834138,855434,6243,9.462,7847,11.893,103411,38241,65170,4.470,12.089,145550,43234,102316,5.054,17.015,-42139,-4.926,24.177,5759,5814,26524
1982,20,47335,55838,766598,775549,6550,11.699,6852,12.238,111094,40638,70456,5.240,14.325,129235,40363,88872,5.204,16.664,-18141,-2.339,28.649,4994,5053,27419
1982,21,51872,61923,935981,945391,7367,11.867,7680,12.371,137603,53268,84335,5.634,14.555,155511,43748,111763,4.628,16.449,-17908,-1.894,29.110,5654,5692,26679
1982,22,68183,81746,1333891,1328320,11413,14.124,9527,11.790,253715,90090,163625,6.782,19.100,242771,77407,165364,5.827,18.277,10944,0.824,36.553,7026,7101,44309
1982,23,19861,23020,322562,322511,2480,10.710,2752,11.885,50488,17223,33265,5.340,15.655,49840,19001,30839,5.892,15.454,648,0.201,30.908,1941,1959,10255
1982,24,63463,76853,1310143,1312656,9035,11.782,8698,11.343,208219,76441,131778,5.823,15.862,212856,63395,149461,4.830,16.216,-4637,-0.353,31.725,5916,6026,34073
1982,25,100481,117853,2322396,2329923,12316,10.478,11704,9.957,317160,102667,214493,4.406,13.612,331328,92101,239227,3.953,14.221,-14168,-0.608,27.225,8164,8247,52240
1982,26,126916,154349,2700089,2750975,16451,10.577,18831,12.107,367386,114359,253027,4.157,13.355,470616,138512,332104,5.035,17.107,-103230,-3.752,26.710,12766,12983,65877
1982,27,71024,84605,1432166,1449625,9045,10.670,9368,11.052,199811,70005,129806,4.829,13.784,233356,63318,170038,4.368,16.098,-33545,-2.314,27.567,6581,6642,34430
1982,28,35976,42994,599618,607679,5003,11.519,5881,13.540,85077,31727,53350,5.221,14.000,100701,32788,67913,5.396,16.571,-15624,-2.571,28.001,4162,4191,20756
1982,29,81843,98439,1606180,1618405,11044,11.134,12551,12.653,233953,82670,151283,5.108,14.456,256715,79068,177647,4.886,15.862,-22762,-1.406,28.912,8785,8903,43640
1982,30,17883,20482,202452,205304,2641,12.837,2823,13.722,35582,13621,21961,6.635,17.331,41319,13423,27896,6.538,20.126,-5737,-2.794,34.663,1973,1987,9255
1982,31,31918,37090,473226,482207,3882,10.402,4345,11.642,64601,24164,40437,5.011,13.397,82195,23558,58637,4.885,17.046,-17594,-3.649,26.794,3079,3149,13917
1982,32,16997,19784,351671,351326,3251,16.551,2968,15.110,73448,30958,42490,8.812,20.906,72272,25541,46731,7.270,20.571,1176,0.335,41.142,2089,2103,14306
1982,33,18738,21197,342714,338496,2599,12.285,2517,11.897,61664,19915,41749,5.883,18.217,53087,19778,33309,5.843,15.683,8577,2.534,31.366,1733,1752,9750
1982,34,136828,156503,2610532,2611285,17305,11.067,17030,10.891,402371,123118,279253,4.715,15.409,403999,123593,280406,4.733,15.471,-1628,-0.062,30.818,12174,12276,63911
1982,35,23593,27718,348084,343786,4112,14.925,3778,13.713,70880,25934,44946,7.544,20.618,62437,21683,40754,6.307,18.162,8443,2.456,36.323,2651,2680,13372
1982,36,316977,360539,5928283,5938037,39089,10.810,41210,11.397,871628,275145,596483,4.634,14.679,891986,288492,603494,4.858,15.022,-20358,-0.343,29.357,30451,30720,165260
1982,37,92020,113424,1986597,2000284,13276,11.684,13679,12.039,261854,92881,168973,4.643,13.091,287776,82916,204860,4.145,14.387,-25922,-1.296,26.182,9683,9818,44057
1982,38,14126,16293,178312,176997,1918,11.774,1911,11.731,30665,10825,19840,6.116,17.325,27915,9063,18852,5.120,15.771,2750,1.554,31.543,1379,1393,6287
1982,39,156321,197028,3498944,3557633,19828,10.003,22197,11.199,447172,147729,299443,4.152,12.569,565121,150745,414376,4.237,15.885,-117949,-3.315,25.139,14962,15209,77676
1982,40,57884,68037,992551,966238,10708,15.959,8829,13.158,213649,77906,135743,8.063,22.111,160781,55671,105110,5.762,16.640,52868,5.472,33.280,6572,6643,36333
1982,41,51559,60703,766437,796196,8193,13.322,9788,15.915,116947,48535,68412,6.096,14.688,176425,49566,126859,6.225,22.159,-59478,-7.470,29.376,7104,7194,32577
1982,42,176896,215429,3950969,3972168,20952,9.690,22546,10.427,537896,180854,357042,4.553,13.542,579053,162784,416269,4.098,14.578,-41157,-1.036,27.083,15460,15725,81751
1982,44,18459,20620,331946,335646,2029,9.777,2293,11.050,45397,15536,29861,4.629,13.525,52555,14942,37613,4.452,15.658,-7158,-2.133,27.051,1637,1649,9190
1982,45,45724,55688,944453,953401,6768,12.105,7213,12.901,135658,50047,85611,5.249,14.229,154152,41416,112736,4.344,16.169,-18494,-1.940,28.458,5178,5231,26026
1982,46,14399,16371,172184,174278,1773,10.746,2029,12.298,25936,10738,15198,6.161,14.882,30156,9298,20858,5.335,17.303,-4220,-2.421,29.764,1466,1479,6221
1982,47,68695,83685,1398252,1411213,10538,12.550,11098,13.217,213811,79054,134757,5.602,15.151,238455,68530,169925,4.856,16.897,-24644,-1.746,30.302,7983,8089,41150
1982,48,258649,324124,5453807,5311175,50548,15.841,40492,12.690,1167942,402564,765378,7.580,21.990,885498,301483,584015,5.676,16.672,282444,5.318,33.345,29250,29780,180093
1982,49,23952,28613,433157,431680,4201,14.698,4140,14.484,80243,30156,50087,6.986,18.589,77296,26168,51128,6.062,17.906,2947,0.683,35.812,2963,2992,16694
1982,50,11702,13055,167620,168566,1619,12.468,1479,11.390,22136,7293,14843,4.326,13.132,24201,7827,16374,4.643,14.357,-2065,-1.225,26.264,1083,1088,4407
1982,51,80468,99859,1651923,1655626,11979,12.010,11748,11.778,248735,88873,159862,5.368,15.024,255731,76024,179707,4.592,15.446,-6996,-0.423,30.047,8247,8368,43497
1982,53,76414,91134,1228577,1243629,12608,13.825,12740,13.969,210091,78809,131282,6.337,16.893,240215,69369,170846,5.578,19.316,-30124,-2.422,33.787,8838,8918,44275
1982,54,26550,31536,471503,478166,3527,11.084,4096,12.872,64142,22248,41894,4.653,13.414,77389,21854,55535,4.570,16.185,-13247,-2.770,26.828,2902,2933,12828
1982,55,81249,95339,1553133,1569141,9438,9.877,9869,10.328,191878,62948,128930,4.012,12.228,224552,56279,168273,3.587,14.311,-32674,-2.082,24.456,6978,7056,31863
1982,56,11846,13556,157822,158820,2157,16.070,1890,14.081,32368,12371,19997,7.789,20.380,34295,10917,23378,6.874,21.594,-1927,-1.213,40.761,1413,1421,7050
1983,01,53723,65387,1002074,1021668,8379,12.781,8722,13.304,160371,55151,105220,5.398,15.697,199534,75760,123774,7.415,19.530,-39163,-3.833,31.394,5578,5710,31742
1983,02,9170,10814,136225,133109,2540,24.926,1292,12.679,38189,17227,20962,12.942,28.690,32116,11705,20411,8.794,24.128,6073,4.562,48.255,870,888,6463
1983,04,49203,60306,851921,847662,10070,17.033,7700,13.024,175190,67841,107349,8.003,20.667,166539,55352,111187,6.530,19.647,8651,1.021,39.294,5203,5272,30503
1983,05,37168,43214,574095,574557,5815,13.572,5081,11.858,91082,31351,59731,5.457,15.853,92133,31849,60284,5.543,16.035,-1051,-0.183,31.705,3610,3658,16450
1983,06,438966,531420,8225358,8249194,76013,14.416,67756,12.850,1543066,524743,1018323,6.361,18.706,1593132,552795,1040337,6.701,19.313,-50066,-0.607,37.411,44929,45723,270581
1983,08,64793,76408,1107249,1112024,12260,16.268,10165,13.488,219995,91513,128482,8.229,19.783,230137,69955,160182,6.291,20.695,-10142,-0.912,39.567,7153,7226,41194
1983,09,60780,69861,1289720,1286885,8030,11.618,6540,9.462,182637,58625,124012,4.556,14.192,177492,49076,128416,3.814,13.792,5145,0.400,27.585,4518,4562,21957
1983,10,10822,12496,248590,244610,1670,13.610,1219,9.934,38345,13490,24855,5.515,15.676,30008,8373,21635,3.423,12.268,8337,3.408,24.535,801,810,4252
1983,11,13847,15854,324063,321355,2241,14.383,1694,10.873,60484,22906,37578,7.128,18.822,56265,16633,39632,5.176,17.509,4219,1.313,35.017,1121,1135,7769
1983,12,203989,245234,3222097,3205830,40589,16.920,29887,12.459,629727,260220,369507,8.117,19.643,597420,210699,386721,6.572,18.635,32307,1.008,37.271,21401,21697,119587
1983,13,89306,110911,1815006,1790050,15815,14.485,12358,11.319,342308,141503,200805,7.905,19.123,295621,106483,189138,5.949,16.515,46687,2.608,33.029,8282,8406,47797
1983,15,18618,22510,309467,310532,3174,14.338,2428,10.968,51526,21983,29543,7.079,16.593,53588,18866,34722,6.075,17.257,-2062,-0.664,33.186,1649,1688,11593
1983,16,17555,20630,235007,235564,2871,14.019,2569,12.545,41417,17137,24280,7.275,17.582,42422,16430,25992,6.975,18.009,-1005,-0.427,35.164,1792,1821,8699
1983,17,183198,216843,3851099,3876346,25626,11.905,22433,10.422,592353,221468,370885,5.713,15.281,645919,181844,464075,4.691,16.663,-53566,-1.382,30.562,15546,15843,89674
1983,18,83161,101324,1677916,1685010,12373,12.307,10803,10.745,250634,106938,143696,6.346,14.874,263387,68501,194886,4.065,15.631,-12753,-0.757,29.749,7662,7795,38071
1983,19,54836,65369,837881,836998,6829,10.459,6673,10.220,147119,73294,73825,8.757,17.577,147012,47629,99383,5.690,17.564,107,0.013,35.128,4829,4877,22468
1983,20,48105,56598,727818,747327,6928,12.321,6190,11.009,108262,38276,69986,5.122,14.487,146876,49246,97630,6.590,19.654,-38614,-5.167,28.973,4390,4460,21640
1983,21,52060,61853,910248,923060,7686,12.423,7717,12.473,136991,54994,81997,5.958,14.841,162590,59236,103354,6.417,17.614,-25599,-2.773,29.682,5162,5212,27077
1983,22,69682,83140,1235146,1285756,11212,13.598,9833,11.926,210145,76349,133796,5.938,16.344,311591,87138,224453,6.777,24.234,-101446,-7.890,32.688,7061,7151,45941
1983,23,20148,23314,326775,324549,2871,12.411,2508,10.842,50699,16134,34565,4.971,15.621,46331,16060,30271,4.948,14.276,4368,1.346,28.551,1679,1699,8278
1983,24,65995,79631,1340512,1326985,10388,13.273,7657,9.783,226978,74950,152028,5.648,17.105,200643,65195,135448,4.913,15.120,26335,1.985,30.240,5140,5226,29651
1983,25,102838,120466,2355718,2341037,13741,11.530,11161,9.365,366934,120796,246138,5.160,15.674,337456,99060,238396,4.231,14.415,29478,1.259,28.830,7573,7692,50370
1983,26,130091,157730,2685736,2684935,19533,12.514,16256,10.414,430342,161869,268473,6.029,16.028,427423,131891,295532,4.912,15.919,2919,0.109,31.839,10802,11028,66724
1983,27,72520,86113,1408898,1421819,9875,11.564,8437,9.880,207955,79568,128387,5.596,14.626,234525,66128,168397,4.651,16.495,-26570,-1.869,29.252,5726,5808,31473
